year,month,ndvi_mean,lst_day_mean,lst_night_mean,dtr_mean,lst_day_anom_mean,lst_night_anom_mean,dtr_anom_mean,fire_detections,wind_mean,precip_mm_mean,precip_mmh_mean,rh_mean,tair_k_mean,qair_kgkg_mean,lwnet_wm2_mean,soilm_surface_kgm2_mean,soilm_total_kgm2_mean,wind_anom_mean,precip_anom_mean,rh_anom_mean,qair_anom_mean,tair_anom_mean,lwnet_anom_mean,soilm_surface_anom_mean
2007,7,0.4787577688694,31.54557,20.443338,11.54777,-0.2340707927942276,-0.0952745154500007,-0.0750391408801078,23,5.6986327,286.83676,0.3855333,72.967026,298.7458,0.016620679,-56.43044,33.8875,700.33026,0.024753688,11.932817,1.3345668,0.00019483852,-0.1620238,0.22159618,0.30832848
2007,8,0.574093222618103,29.461496,20.47824,9.366012,-0.1567557752132415,0.0399112738668918,-0.1474015563726425,13,4.9827433,264.2535,0.35517943,76.21433,298.0941,0.016707879,-50.937637,36.46196,767.5261,-0.21793222,8.113281,0.28893608,7.3577605e-05,0.0139930295,0.22269762,0.46189258
2007,9,0.594199001789093,29.495405,19.600126,9.978159,-0.5955774188041687,-0.4089518785476684,-0.1549950093030929,6,4.234853,218.6099,0.30362487,73.6013,297.48743,0.015669161,-52.972897,36.768497,789.16583,-0.036052696,38.343376,1.4304651,0.00034233683,0.058714613,3.3002837,1.0589601
2007,10,0.527565598487854,30.027803,16.313196,13.670725,0.2366515398025512,-1.0256104469299316,1.272056221961975,122,3.4739835,69.53896,0.09346635,54.692196,295.3335,0.01029418,-79.70427,31.935913,747.44086,-0.014285529,-9.973365,-4.683292,-0.0013266845,-0.62580514,-6.1516104,-0.09857729
2007,11,0.4607624411582947,27.624075,13.8173275,13.80604,0.7120485305786133,-0.0019426585640758,0.7126519083976746,541,3.3506186,17.003048,0.023615345,49.08997,293.06696,0.00819289,-90.93734,26.96784,694.96533,-0.28369397,-7.9042583,-2.9948254,-0.0003976292,0.16832924,-5.4675426,0.15914848
2007,12,0.4288686513900757,23.32254,10.277096,13.029632,0.0019267617026343,-0.2065332382917404,0.2088715136051178,335,4.1352797,12.971605,0.017434953,46.888775,289.70096,0.006526502,-91.571754,22.40312,649.004,0.2610978,3.4679782,-0.27241,-4.87145e-05,-0.31489787,1.095322,-0.1190843
2008,1,0.41508641839027405,22.150135,8.865841,13.176921,-0.4855756163597107,-0.8601198792457581,0.3671694099903106,889,4.331613,15.203809,0.020435229,42.407375,288.68167,0.005364995,-96.14389,20.466127,615.6324,0.3137726,2.6693797,-1.2710431,-0.00036731383,-0.42459524,0.3716433,-0.25898713
2008,2,0.4004581570625305,25.904676,11.040185,14.848766,-0.9975183606147766,-1.4751795530319214,0.4797057807445526,1611,4.1478143,10.30245,0.014802371,37.64517,290.2855,0.005337981,-106.29591,20.35459,591.6944,-0.06688223,-5.133412,-1.6952872,-0.00058693305,-1.6452146,-3.193363,0.2723184
2008,3,0.36913007497787476,32.469967,16.435074,16.03735,-0.8014066815376282,-0.2158596664667129,-0.5855636596679688,8113,3.90046,26.343794,0.03540833,34.50165,296.57843,0.006647383,-110.68999,19.176094,571.4286,-0.35859025,5.314839,-0.7249538,6.556333e-06,0.45727447,0.03250124,-0.13223565
2008,4,0.3435116708278656,37.397865,19.972878,17.442245,-0.0111195156350731,-0.0391346216201782,0.0272625554352998,9319,4.2676067,31.528952,0.04379021,35.449875,299.39194,0.007981346,-114.28908,21.021936,571.5528,-0.2138497,-5.2252765,0.29352564,-0.00017114573,-0.638267,-2.0281496,0.570147
2008,5,0.31331950426101685,36.595352,21.559668,14.999207,-1.1415213346481323,-0.4581529200077057,-0.6852628588676453,2681,5.2629037,46.093014,0.061952975,40.279762,301.59195,0.010389868,-104.80427,20.502005,567.69836,0.1803906,-15.643357,0.06561153,-8.7345754e-05,-0.39538756,-0.77299064,-1.3248578
2008,6,0.3689950108528137,35.485878,21.669071,13.891047,-0.5401628017425537,-0.5718894004821777,-0.0465872399508953,66,5.45019,195.27724,0.27121836,64.0625,299.54312,0.015311593,-66.326935,29.307152,616.00806,-0.085275866,35.80344,8.029749,0.001176799,-1.3373488,10.752665,1.9290628
2008,7,0.4567406177520752,31.37729,20.122845,12.048458,-0.0595992803573608,-0.2831484079360962,0.1369382441043853,14,5.3185277,255.47931,0.34338614,73.50584,298.47382,0.016503526,-55.698704,33.691277,707.21515,-0.35535163,-19.424643,1.8733723,7.7685334e-05,-0.43396723,0.9533379,0.1121038
2008,8,0.5694857239723206,30.048302,20.28105,9.977968,0.1745387613773346,-0.2006959915161132,0.3793053328990936,6,4.982393,272.20996,0.3658736,77.77458,297.64752,0.016723992,-49.778652,37.005043,774.70483,-0.21828231,16.06975,1.8491862,8.969283e-05,-0.43259278,1.3816816,1.0049716
2008,9,0.5728167295455933,29.72254,20.198238,9.538771,-0.3659859895706177,-0.1175792068243026,-0.259949266910553,10,4.1658635,168.03285,0.23337896,72.860115,297.01492,0.015233658,-57.56025,35.848587,779.58545,-0.105042055,-12.233684,0.6892796,-9.316389e-05,-0.4137986,-1.2870648,0.13904835
2008,10,0.5195054411888123,30.231018,17.147049,13.08774,0.4411475956439972,-0.3139049708843231,0.745290994644165,79,3.2683349,57.340855,0.07707104,59.720474,295.99716,0.011722915,-76.17742,31.315315,732.7181,-0.21993425,-22.171474,0.34498784,0.000102050006,0.03783424,-2.6247509,-0.719175
2008,11,0.446139931678772,26.889177,13.641663,13.240004,-0.0332713164389133,-0.1645636111497879,0.1306564062833786,180,3.7257204,27.294964,0.037909675,51.540104,292.88855,0.008508753,-88.57152,25.64137,679.7509,0.091407925,2.3876612,-0.5446935,-8.17665e-05,-0.010030846,-3.1017172,-1.1673208
2008,12,0.4371347725391388,24.58176,11.470757,13.110102,1.2760447263717651,0.9869307279586792,0.290336012840271,388,3.584408,9.354902,0.012573795,50.146053,291.03406,0.0072876215,-87.94917,23.131998,647.117,-0.2897737,-0.14872274,2.9848702,0.000712405,1.018215,4.717896,0.609794
2009,1,0.4223085045814514,23.65603,10.922443,12.704396,1.1058374643325806,1.201986312866211,-0.0959332883358001,1114,3.9899092,15.054598,0.020234674,47.06944,290.28897,0.006472998,-92.32558,21.305265,614.187,-0.027931256,2.5201678,3.3910236,0.00074068835,1.1826868,4.189958,0.5801506
2009,2,0.38960352540016174,28.59822,13.324572,15.1911,1.6334165334701538,0.8092494010925293,0.8231196403503418,6865,4.227816,11.5219555,0.017145766,35.644104,292.88794,0.0056021907,-108.971275,19.555044,585.364,0.013119705,-3.9139078,-3.6963513,-0.0003227234,0.957225,-5.868729,-0.5272263
2009,3,0.34056591987609863,33.891083,16.59515,17.294819,0.6219565272331238,-0.0541672334074974,0.6761965751647949,21353,4.1248555,18.046051,0.024255443,31.079813,296.69467,0.0059911082,-114.27977,18.710049,563.10565,-0.13419467,-2.9829054,-4.146791,-0.00064971845,0.57353085,-3.5572886,-0.598282
2009,4,0.3094117343425751,38.63367,19.739235,18.897652,1.229991436004639,-0.2545596063137054,1.4851598739624023,7795,4.7050557,27.776926,0.03857906,30.870075,300.16022,0.007081823,-119.0963,20.026203,560.2889,0.22359987,-8.977302,-4.2862706,-0.0010706692,0.12997586,-6.8353677,-0.42558843
2009,5,0.30221500992774963,37.83361,21.938728,15.902366,0.1769528687000274,-0.0785181373357772,0.2572027146816253,1777,4.994114,63.305977,0.08508868,39.895447,301.99173,0.0104982,-103.231735,21.924335,564.44415,-0.08839904,1.569608,-0.31870276,2.0985211e-05,0.004368713,0.79953945,0.09747372
2009,6,0.33037814497947693,36.99936,22.45057,14.587812,1.164150595664978,0.1563074588775634,1.0367063283920288,799,5.4467926,105.36246,0.14633675,49.48302,301.46774,0.012683388,-87.74706,24.788853,585.1124,-0.08867359,-54.111343,-6.549724,-0.0014514067,0.58723533,-10.667467,-2.5892372
2009,7,0.446137934923172,32.16936,20.890112,11.784616,0.4315605759620666,-0.0592839382588863,0.4904132783412933,37,5.9967384,285.59717,0.3838671,69.27908,299.20667,0.016236499,-58.862083,33.194942,671.33044,0.32285956,10.69319,-2.3533802,-0.00018934345,0.2988842,-2.2100475,-0.38422945
2009,8,0.5507688522338867,30.231937,20.00589,10.18564,0.5553513765335083,0.0414482727646827,0.4003626704216003,21,4.9840403,222.86322,0.29954734,71.86179,298.6265,0.01631907,-56.264713,32.71304,721.78284,-0.21663441,-33.27701,-4.0635996,-0.00031523072,0.5463852,-5.1043787,-3.2870336
2009,9,0.582252562046051,30.78702,20.933556,9.862023,0.6971402168273926,0.6207407712936401,0.0635035187005996,19,4.2922173,157.34914,0.21854046,69.10385,297.81662,0.015098665,-61.091038,34.69798,754.5584,0.021311533,-22.917402,-3.0669765,-0.00022815692,0.3879035,-4.817857,-1.0115609
2009,10,0.5234270095825195,30.248074,16.5236,13.730399,0.4557844698429107,-0.9398457407951356,1.3862996101379397,100,3.7884378,73.59852,0.09892274,55.234955,295.81674,0.010727031,-79.66718,30.495045,723.52814,0.30016872,-5.9138155,-4.1405277,-0.00089383556,-0.14254738,-6.114519,-1.539447
2009,11,0.46085503697395325,26.23941,13.601713,12.640543,-0.6715429425239563,-0.2155268192291259,-0.4570654332637787,86,3.7854202,41.497124,0.0576349,55.19651,292.61652,0.009084587,-81.04045,26.279766,672.6222,0.15110764,16.58982,3.1117153,0.00049406785,-0.2820587,4.429355,-0.52892506
2009,12,0.44862574338912964,22.873905,10.806573,12.0362215,-0.4558039009571075,0.3249029517173767,-0.782885730266571,189,3.6457312,9.518529,0.012793722,50.45692,290.11658,0.0071539017,-86.480896,22.493315,639.0066,-0.2284504,0.01490289,3.2957377,0.00057868543,0.100745656,6.1861763,-0.028888782
2010,1,0.4506314694881439,22.60237,9.85427,12.741457,0.0736040100455284,0.1345559209585189,-0.0597072839736938,1028,3.8440742,9.141833,0.012287411,41.297337,289.5174,0.0057038786,-98.99795,20.774517,608.4129,-0.17376627,-3.3925965,-2.3810802,-2.8430388e-05,0.41114056,-2.4824023,0.049400263
2010,2,0.41182741522789,27.240093,12.8662,14.288621,0.2607582509517669,0.3449644744396209,-0.0846182331442833,2407,4.14509,16.636429,0.02475659,39.20506,292.1584,0.006003017,-100.519554,19.755526,582.95386,-0.06960603,1.200567,-0.1353951,7.81028e-05,0.2276531,2.5830045,-0.326745
2010,3,0.3640660345554352,34.95407,17.98041,16.973406,1.6867681741714478,1.3320204019546509,0.3548031449317932,20606,4.453858,19.118977,0.025697548,30.6785,298.12247,0.00643144,-115.87281,18.740246,564.0405,0.19480734,-1.9099807,-4.5481033,-0.00020938614,2.0013442,-5.1503243,-0.56808484
2010,4,0.30694445967674255,38.703438,21.065681,17.662855,1.3061776161193848,1.0761913061141968,0.2348145097494125,5817,4.8435526,41.261303,0.05730736,32.43634,301.54593,0.007914798,-115.43831,19.576653,563.0353,0.36209607,4.5070734,-2.720008,-0.0002376941,1.5157433,-3.1773932,-0.87513703
2010,5,0.30497467517852783,37.93057,22.25142,15.679254,0.2482114732265472,0.2364082336425781,0.0117189399898052,804,5.257326,73.980606,0.0994363,40.757427,302.48892,0.010749994,-101.89206,22.859335,577.948,0.1748133,12.244235,0.54327655,0.00027277792,0.5015497,2.13922,1.032473
2010,6,0.34280216693878174,36.73081,22.35388,14.358922,0.6083916425704956,0.1025833785533905,0.4949778914451599,105,5.3946123,145.69455,0.20235352,53.67969,301.22467,0.01366276,-80.7796,26.64215,603.5352,-0.14085314,-13.779261,-2.3530552,-0.00047203506,0.3441791,-3.700005,-0.7359383
2010,7,0.4821198880672455,31.219786,20.814556,11.677211,-0.1416046619415283,0.1151132509112358,0.02936652302742,3,5.236856,305.54117,0.4106736,72.7239,298.8691,0.016673842,-55.203407,34.620907,684.2838,-0.43702295,30.637205,1.0914416,0.00024800023,-0.038696557,1.4486272,1.041732
2010,8,0.5794383883476257,28.997583,20.470486,9.305556,-0.6951499581336975,0.1111167669296264,-0.8288863897323608,3,4.5166025,309.7645,0.4163501,78.33597,298.09305,0.01716742,-47.34682,38.330112,779.8823,-0.6840722,53.624245,2.4105833,0.0005331185,0.01293728,3.8135138,2.3300438
2010,9,0.6075444221496582,29.139858,19.862793,9.1730795,-0.9227466583251952,-0.3726955950260162,-0.5795812010765076,4,4.1591783,225.05637,0.31257826,76.16946,296.96536,0.015767992,-51.134377,38.740223,816.84265,-0.11172735,44.789814,3.9986236,0.00044116832,-0.46337414,5.138804,3.0306876
2010,10,0.5552796125411987,29.31907,18.031841,11.276611,-0.468186467885971,0.6363531947135925,-1.1068665981292725,17,3.6136272,85.64987,0.11512079,65.172844,295.87283,0.0128919305,-67.24159,33.901917,772.61755,0.12535797,6.137539,5.797362,0.001271065,-0.08648562,6.3110743,1.8674239
2010,11,0.49777519702911377,26.193256,15.153453,11.042464,-0.7110288143157959,1.387125015258789,-2.102334976196289,29,3.4714766,52.90102,0.07347365,63.62721,293.16614,0.010957061,-70.50599,30.07915,734.012,-0.16283607,27.993717,11.542412,0.0023665421,0.26749536,14.96382,3.2704575
2010,12,0.47350260615348816,22.608807,10.098169,12.504488,-0.6991136074066162,-0.3812823891639709,-0.3168222904205322,285,3.6857803,15.681309,0.021077031,51.66406,289.1293,0.0070788427,-89.94654,24.939072,691.3716,-0.18840142,6.177684,4.502878,0.0005036265,-0.8865534,2.7205288,2.4168684
2011,1,0.44989538192749023,21.717808,8.829322,12.869881,-0.8215105533599854,-0.890079140663147,0.0700655207037925,669,4.025456,8.983452,0.012074532,44.07888,287.96878,0.00549486,-98.039406,21.882053,651.63824,0.007615451,-3.5509784,0.4004587,-0.00023744919,-1.1375066,-1.5238703,1.156937
2011,2,0.43431976437568665,26.097727,12.212608,13.812301,-0.8763538599014282,-0.3196299970149994,-0.5602160096168518,1825,4.1496058,19.41428,0.028890297,43.452057,291.3568,0.0063606207,-98.65617,20.421555,617.50104,-0.06509031,3.9784162,4.111602,0.0004357063,-0.57390285,4.446376,0.33928353
2011,3,0.3937157392501831,33.17603,16.13683,17.037136,-0.0942149609327316,-0.5123836398124695,0.4181742668151855,13452,4.4430776,16.83206,0.022623736,33.209553,296.12314,0.006202692,-114.52869,19.255846,592.27655,0.18402676,-4.1968975,-2.017051,-0.00043813413,0.001986747,-3.8061917,-0.05248708
2011,4,0.3452588617801666,36.110443,19.282377,16.836168,-1.284684658050537,-0.7080815434455872,-0.5776535868644714,4073,4.0099487,42.29339,0.058740813,36.969425,298.89893,0.008287665,-106.55936,21.371107,583.4429,-0.47150755,5.5391564,1.8130791,0.00013517373,-1.1312838,5.7015715,0.9193163
2011,5,0.3359176218509674,37.242542,22.21683,15.028219,-0.4164890050888061,0.2029327899217605,-0.6181273460388184,1386,4.9288416,59.570324,0.080067635,41.435844,302.04102,0.01100254,-100.747795,22.183525,587.48,-0.15367144,-2.166047,1.2216924,0.0005253247,0.05367963,3.2834847,0.35666302
2011,6,0.38631656765937805,34.999645,21.524662,13.319564,-0.9708963632583618,-0.6708523035049438,-0.312933087348938,116,5.9005094,166.3131,0.23099041,57.80257,300.54822,0.014504717,-74.81188,27.444624,621.1434,0.36504328,6.8392935,1.7698232,0.00036992235,-0.33224615,2.2677064,0.06653389
2011,7,0.47329121828079224,31.228016,20.526468,11.048291,-0.5151457190513611,0.1435102820396423,-0.535305917263031,4,5.3118625,274.29907,0.36868152,72.92493,298.51538,0.016413618,-55.453648,34.47199,709.5593,-0.36201677,-0.6048918,1.2924677,-1.22237e-05,-0.39242792,1.1983895,0.892812
2011,8,0.5765347480773926,28.852282,20.103445,8.600036,-0.6763190627098083,0.0419461578130722,-0.6881334185600281,2,4.9173255,309.2538,0.4156637,77.46978,297.8371,0.016835738,-47.878742,37.834354,787.32684,-0.28334957,53.113567,1.5443841,0.00020143873,-0.24299146,3.2815907,1.8342845
2011,9,0.6073535084724426,29.528393,20.19114,9.338062,-0.5583779215812683,-0.1200587898492813,-0.4515163004398346,8,4.7051287,214.51733,0.29794076,76.88375,297.01288,0.016018035,-52.10721,37.944103,809.62103,0.434223,34.250805,4.7129183,0.00069121225,-0.4158375,4.165973,2.2345684
2011,10,0.5500134825706482,30.05227,17.55402,12.479967,0.2645418643951416,0.1595267504453659,0.084913931787014,67,3.2415946,49.901844,0.06707238,59.821903,295.84506,0.011727053,-73.57233,31.720156,746.5442,-0.24667445,-29.610483,0.44641557,0.00010618713,-0.1142273,-0.019654581,-0.31433666
2011,11,0.4640934467315674,27.624704,14.408619,13.218842,0.713160514831543,0.5871412754058838,0.1244040206074714,234,3.6638322,20.17709,0.028023737,52.981598,293.14774,0.008785322,-86.732864,25.304201,692.142,0.029519739,-4.7302175,0.89680344,0.00019480303,0.2491482,-1.2630638,-1.5044917
2011,12,0.43908005952835083,23.551662,10.396447,13.148987,0.2394532263278961,-0.0884588956832885,0.3285571634769439,677,3.8609211,6.78072,0.009113871,44.565952,290.10284,0.0062907506,-97.45996,21.383247,650.58936,-0.01326062,-2.722906,-2.5952356,-0.00028446503,0.087004066,-4.7928815,-1.1389558
2012,1,0.43627771735191345,21.483831,9.186454,12.256563,-1.080735206604004,-0.5341410040855408,-0.5459507703781128,559,4.0823736,17.742496,0.023847444,48.395317,288.29376,0.0061041988,-92.724815,21.729324,623.54016,0.06453323,5.2080684,4.7168937,0.00037188927,-0.81252843,3.7907243,1.0042082
2012,2,0.40881651639938354,26.049597,11.275099,14.664052,-0.9602876901626588,-1.2546696662902832,0.2896244525909424,6263,4.568448,11.246379,0.01615859,35.92632,291.10577,0.0051365937,-106.230316,19.455627,594.00256,0.35375166,-4.189483,-3.4141364,-0.0007883205,-0.8249475,-3.127765,-0.6266428
2012,3,0.35599958896636963,32.64066,15.7976055,16.865505,-0.6302331686019897,-0.8751693964004517,0.2450798153877258,19549,4.5500603,13.179677,0.01771462,28.875036,295.69238,0.0052131414,-121.53617,17.856829,568.7867,0.29100972,-7.8492794,-6.351566,-0.0014276857,-0.42877197,-10.813679,-1.4515016
2012,4,0.3260636627674103,36.83285,19.761456,17.083832,-0.5698542594909668,-0.241829827427864,-0.3280247747898102,3887,4.4409027,50.74198,0.070474975,37.347595,299.7441,0.008578766,-104.72327,21.265568,567.99243,-0.04055316,13.987753,2.191245,0.00042627458,-0.28613037,7.5376487,0.8137769
2012,5,0.3187061548233032,37.986702,22.075014,15.959459,0.316677838563919,0.0478298850357532,0.2744809091091156,3343,5.1044955,40.998985,0.055106163,37.64555,301.9512,0.009671421,-107.05739,21.090572,572.82434,0.02198261,-20.737385,-2.5685956,-0.00080579374,-0.036128115,-3.026105,-0.7362876
2012,6,0.3259284794330597,36.915012,22.522871,14.302262,0.8660359382629395,0.231048509478569,0.625825822353363,975,6.297563,123.6993,0.17180458,50.46066,301.56418,0.013056,-82.8382,24.68003,594.1798,0.7620972,-35.774498,-5.5720897,-0.0010787948,0.68369544,-5.758611,-2.6980588
2012,7,0.4333866834640503,32.637978,20.02645,13.142877,0.9769943952560424,0.1828323751688003,0.9072503447532654,23,5.7214103,286.35532,0.38488618,69.39164,299.25546,0.016180534,-58.204903,33.01966,677.65283,0.04753202,11.451357,-2.240824,-0.0002453071,0.34770185,-1.552866,-0.55951226
2012,8,0.5622580647468567,29.529978,20.164486,10.242117,0.0996503084897995,0.0826061740517616,0.2064464688301086,20,5.1903353,290.02432,0.38981763,76.04355,298.05548,0.016582645,-49.66752,36.27148,764.7987,-0.010339613,33.884098,0.11815623,-5.165497e-05,-0.024598094,1.492818,0.27140853
2012,9,0.6056622266769409,29.701649,19.893223,9.771172,-0.3915420770645141,-0.3267943859100342,-0.0816609039902687,8,4.426314,207.44955,0.28812438,75.064545,297.13297,0.015647393,-52.488567,37.67019,800.6003,0.15540813,27.183023,2.8937159,0.00032056982,-0.29576033,3.7846122,1.9606533
2012,10,0.5573396682739258,29.124643,16.531372,12.545201,-0.6645098328590393,-0.856916606426239,0.1846192777156829,43,3.548108,73.31841,0.09854626,58.645123,295.33835,0.01108507,-75.07375,32.096615,753.21875,0.05983933,-6.1939125,-0.7303619,-0.00053579686,-0.62094504,-1.5210798,0.06212189
2012,11,0.4781714081764221,26.325523,12.623385,13.69923,-0.5902313590049744,-1.1916462182998655,0.5999259352684021,110,3.862562,31.150084,0.043264005,52.242573,292.20966,0.008322615,-86.509735,26.874222,705.9105,0.22824949,6.2427745,0.15777922,-0.00026790358,-0.68895644,-1.0399332,0.065531254
2012,12,0.446245014667511,23.357195,10.615389,12.734433,0.0483909286558628,0.1334081292152404,-0.0855084881186485,434,4.2917805,9.335019,0.01254707,46.464504,290.04935,0.0065537933,-93.56073,21.87057,658.5073,0.4175986,-0.16860634,-0.69667774,-2.14225e-05,0.03349986,-0.8936513,-0.651635
2013,1,0.42973798513412476,22.350893,9.495276,12.834606,-0.1918235123157501,-0.2242845594882965,0.0329453833401203,847,4.222956,10.411984,0.013994601,42.41401,288.7253,0.0055666915,-98.39515,20.278526,624.55664,0.20511521,-2.1224465,-1.2644101,-0.00016561778,-0.38096204,-1.8796039,-0.44659084
2013,2,0.4254961907863617,26.464653,12.7184,13.736013,-0.4316303133964538,0.20390085875988,-0.633492112159729,2347,4.4449973,27.815058,0.041391455,45.255997,291.50293,0.006706714,-93.82308,21.479916,601.3634,0.23030114,12.379195,5.915545,0.0007818002,-0.4278158,9.279465,1.3976451
2013,3,0.38784998655319214,33.400078,16.975946,16.422958,0.1289894878864288,0.3265516757965088,-0.1975930333137512,10752,4.442343,18.735395,0.02518198,34.505043,296.14368,0.0065186257,-110.94714,19.6691,579.52826,0.18329264,-2.2935617,-0.7215619,-0.00012220014,0.022522755,-0.22466405,0.36076733
2013,4,0.33674466609954834,37.494343,20.053247,17.408289,0.0110585689544677,0.0450948141515255,-0.0460066348314285,6199,4.5313196,29.880123,0.041500174,37.513557,299.4451,0.008570036,-108.05324,20.058725,568.9525,0.0498633,-6.8741045,2.3572109,0.00041754398,-0.58513284,4.2076893,-0.3930655
2013,5,0.3211033046245575,38.60045,22.241919,16.392609,0.8990098834037781,0.2296672016382217,0.6699535250663757,1396,5.609745,63.980965,0.08599591,38.633747,302.24197,0.010030524,-106.9453,21.363203,577.57196,0.5272321,2.2445948,-1.5804056,-0.00044669092,0.25464028,-2.9140127,-0.46365696
2013,6,0.38982659578323364,35.59232,22.114202,12.872415,-0.2500877380371094,0.1230186820030212,-0.4871562719345093,94,5.6549735,243.77373,0.33857462,63.127605,299.89087,0.015303812,-67.18252,31.132006,636.9944,0.11950694,84.29994,7.094857,0.0011690162,-0.98959965,9.8970785,3.7539184
2013,7,0.4568233788013458,30.41233,20.745396,11.385707,-0.2271437793970108,0.2698875367641449,-0.3615458607673645,11,5.789485,293.20715,0.39409566,74.93194,298.4573,0.016824188,-53.302746,36.00188,737.7963,0.115606196,18.303223,3.299473,0.00039834646,-0.45045814,3.3492901,2.4227085
2013,8,0.5931706428527832,29.133886,20.07964,9.110647,-0.6661600470542908,-0.2212617397308349,-0.5218557715415955,16,5.060262,266.24805,0.35786024,77.98719,297.70114,0.016680596,-48.854862,37.51265,793.05,-0.14041266,10.107805,2.0618012,4.629739e-05,-0.3789548,2.3054712,1.5125759
2013,9,0.6015362739562988,29.781628,20.52571,9.279401,-0.3213105797767639,0.2449497878551483,-0.579914391040802,20,4.0906653,158.35492,0.21993741,72.69795,297.41855,0.015463842,-56.004513,35.91469,785.8443,-0.1802406,-21.911604,0.5271217,0.00013702003,-0.010147486,0.26866743,0.20514996
2013,10,0.5736483335494995,29.026657,18.34131,10.69395,-0.757704496383667,0.8900749683380127,-1.6636332273483276,34,3.8925726,130.26141,0.17508255,68.93408,295.66135,0.013351104,-63.2742,35.285805,776.9229,0.40430388,50.749084,9.558595,0.001730238,-0.29794973,10.278465,3.2513137
2013,11,0.4966229200363159,26.203058,13.541526,12.654974,-0.7079674601554871,-0.2608207166194916,-0.4498156607151031,136,3.6560903,15.706235,0.021814216,55.602528,291.9633,0.008800643,-84.46788,28.505655,723.0194,0.021777622,-9.201072,3.517734,0.00021012347,-0.93537295,1.0019189,1.6969639
2013,12,0.46814075112342834,22.829403,10.204899,12.617485,-0.4780882596969604,-0.2761575877666473,-0.2015176266431808,393,3.8586743,6.763177,0.009090292,50.834003,289.51053,0.0068774186,-92.70449,23.103733,675.0517,-0.01550728,-2.7404492,3.6728165,0.0003022019,-0.5053194,-0.037416548,0.58153003
2014,1,0.45981284976005554,21.74808,10.390711,11.349434,-0.7923040390014648,0.6717342734336853,-1.459944486618042,815,4.164027,16.90101,0.022716414,52.451916,288.7155,0.0068187937,-88.17749,21.531185,640.95526,0.14618658,4.36658,8.773494,0.0010864853,-0.39075336,8.338049,0.80606884
2014,2,0.44737857580184937,25.00905,11.4313755,13.500712,-1.951456069946289,-1.083285212516785,-0.8686350584030151,1408,4.2964644,18.213884,0.02710399,45.52161,290.513,0.0064449613,-95.81017,20.63979,611.86127,0.08176868,2.7780204,6.1811576,0.0005200464,-1.4177176,7.2923784,0.55751705
2014,3,0.41522324085235596,31.986973,16.448776,15.536425,-1.2856370210647583,-0.2015240937471389,-1.0848495960235596,10722,4.242262,25.494759,0.03426715,41.13907,294.77353,0.0073189884,-100.372055,20.864302,592.81824,-0.016788315,4.465803,5.912467,0.00067816215,-1.3476112,10.350432,1.5559689
2014,4,0.34932950139045715,37.38192,19.59364,17.80009,-0.0180978402495384,-0.3984443247318268,0.3804978728294372,8390,4.303803,22.73538,0.031576917,33.25414,299.8945,0.0076937946,-113.0507,19.52996,576.3728,-0.1776534,-14.018847,-1.9022087,-0.00045869662,-0.13571574,-0.78978103,-0.9218296
2014,5,0.3373485505580902,37.665348,21.716583,15.947879,0.0019682548008859,-0.298061728477478,0.3012197017669678,864,4.9557176,67.32658,0.0904927,41.16227,301.58725,0.010496869,-100.24814,22.288532,583.569,-0.12679508,5.5902047,0.9481206,1.9654672e-05,-0.40010273,3.7831428,0.46166995
2014,6,0.35894739627838135,35.83818,22.59768,13.232564,-0.0672284141182899,0.3059472143650055,-0.3723872900009155,853,6.033627,103.583145,0.14386548,49.385815,302.29736,0.0133671975,-85.064735,25.179379,601.9505,0.4981607,-55.89064,-6.6469336,-0.000767597,1.4169247,-7.9851375,-2.19871
2014,7,0.44923198223114014,33.208344,20.733742,12.438856,1.3482531309127808,0.4067047536373138,0.6726261377334595,15,5.9690113,274.30017,0.36868304,66.59411,299.68378,0.015887486,-59.906277,31.905872,668.88153,0.29513204,-0.6037677,-5.0383534,-0.00053835596,0.7759955,-3.2542405,-1.6733006
2014,8,0.561442494392395,30.945818,20.292353,10.800418,1.174907684326172,0.2208203822374344,1.0312737226486206,6,5.0607553,241.40451,0.3244684,73.33412,298.29144,0.016226962,-53.75639,35.070404,750.4176,-0.13991942,-14.735713,-2.591274,-0.0004073362,0.21135885,-2.5960565,-0.92966497
2014,9,0.6061801314353943,30.141842,20.624237,9.528297,0.0616018921136856,0.3138718903064728,-0.2654961347579956,9,4.635772,190.8796,0.26511052,72.79023,297.2092,0.015236544,-57.11096,35.9724,774.77545,0.36486623,10.613049,0.61940926,-9.027836e-05,-0.21950518,-0.83777463,0.26286232
2014,10,0.5532785058021545,29.505686,17.667578,11.860367,-0.249975174665451,0.3311205506324768,-0.5611752271652222,56,3.377621,67.516945,0.09074858,59.83978,296.028,0.011640779,-72.72236,30.565935,726.33777,-0.110648006,-11.995386,0.4642934,1.9912539e-05,0.06868699,0.8303134,-1.468555
2014,11,0.4739193022251129,27.130117,13.768277,13.358777,0.2186102867126464,-0.0340078994631767,0.2521803081035614,203,3.7072105,19.895996,0.027633328,48.327656,293.21103,0.008063291,-86.82117,26.328337,681.3963,0.07289796,-5.0113115,-3.7571375,-0.000527228,0.31238282,-1.3513614,-0.4803538
